,NIP,1900-Q000001,1900-Q000002,1900-Q000003,1900-Q000004,1901-Q000001,1901-Q000002,1901-Q000003,1901-Q000004,1902-Q000001,1902-Q000002,1902-Q000003,1902-Q000004,1903-Q000001,FT1,FV1,FT2,FV2
37,N198702410,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
38,N198703153,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
39,N198704124,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
40,N198704237,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
41,N198705898,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
42,N198706027,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
43,N198706485,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
44,N198706532,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
45,N198806015,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
46,N198900219,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
47,N198901701,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
48,N198902201,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
49,N198902913,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
50,N198903744,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
51,N198904514,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
52,N198905293,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
53,N198905365,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
54,N198906131,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
55,N198906785,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
56,N198906873,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
57,N199000825,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
58,N199001292,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
59,N199002400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
60,N199005885,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
61,N199006074,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
62,N199100051,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
63,N199100865,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
64,N199102296,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
65,N199103004,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
66,N199106382,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
67,N199200959,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
68,N199202365,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
69,N199204337,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
70,N199300284,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
71,N199300892,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
72,N199301061,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
73,N199301185,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
74,N199301599,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
75,N199301601,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
76,N199301858,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
77,N199302118,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
78,N199303018,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
79,N199304086,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
80,N199304100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
81,N199402230,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
82,N199402356,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
83,N199402447,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
84,N199402901,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
85,N199403439,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
86,N199404506,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
87,N199500115,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
88,N199501208,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
89,N199501223,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
90,N199501335,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
91,N199503036,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
92,N199503168,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
93,N199503267,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
94,N199503591,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
95,N199600381,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
96,N199601023,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
97,N199602363,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
98,N199701151,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
99,N199701601,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
100,N199701715,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
101,N199702270,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
102,N199702441,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
103,N199702998,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
104,N199703831,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
105,N199703916,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
106,N199704010,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
107,N199704012,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
108,N199704117,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
109,N199704298,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
110,N199800068,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
111,N199800107,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
112,N199800296,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
113,N199800377,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
114,N199801868,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
115,N199802072,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
116,N199802197,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
117,N199802420,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
118,N199802866,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
119,N199803610,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
120,N199803949,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
121,N199804148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
122,N199804183,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
123,N199900263,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
124,N199900994,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
125,N199901170,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
126,N199901885,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
127,N199903205,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
128,N199904079,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
129,N200000062,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
130,N200000242,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
131,N200000372,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
132,N200000791,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
133,N200001674,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
134,N200002302,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
135,N200004345,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
136,N200100036,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
137,N200100516,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
138,N200102060,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
139,N200102464,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
140,N200102573,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
141,N200102779,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
142,N200102831,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
143,N200103454,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
144,N200104074,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
145,N200200029,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
146,N200200426,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
147,N200200514,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
148,N200200738,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
149,N200200756,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
150,N200201095,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
151,N200201306,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
152,N200201750,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
153,N200201832,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
154,N200201878,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
155,N200202339,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
156,N200202714,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
157,N200202970,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
158,N200202973,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
159,N200204055,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
160,N200204146,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
161,N200204219,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
162,N200204404,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
163,N200300871,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
164,N200301118,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
165,N200301413,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
166,N200301671,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
167,N200301821,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
168,N200301833,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
169,N200302044,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
170,N200302052,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
171,N200302280,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
172,N200302575,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
173,N200302685,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
174,N200302801,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
175,N200303022,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
176,N200303315,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
177,N200303600,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
178,N200303693,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
179,N200303759,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
180,N200303812,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
181,N200304007,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
182,N200304353,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
183,N200400049,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
184,N200400050,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
185,N200400662,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
186,N200401228,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
187,N200401550,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
188,N200401617,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
189,N200401653,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
190,N200401716,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
191,N200402194,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
192,N200402427,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
193,N200403465,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
194,N200404325,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
195,N200404791,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
196,N200500254,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
197,N200500437,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
198,N200500444,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
199,N200500467,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
200,N200500832,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
201,N200501494,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
202,N200501731,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
203,N200501783,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
204,N200502077,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
205,N200502720,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
206,N200503170,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
207,N200503200,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
208,N200503352,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
209,N200503450,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
210,N200503884,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
211,N200503893,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
212,N200504194,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
213,N200504397,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
214,N200504401,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
215,N200504430,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
216,N200504495,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
217,N200504524,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
218,N200505190,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
219,N200505297,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
220,N200600407,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
221,N200600654,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
222,N200600743,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
223,N200600755,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
224,N200600841,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
225,N200601051,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
226,N200601293,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
227,N200601652,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
228,N200601727,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
229,N200601913,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
230,N200601943,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
231,N200602321,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
232,N200602651,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
233,N200602869,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
234,N200603230,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
235,N200603397,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
236,N200603450,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
237,N200603902,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
238,N200604577,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
239,N200604992,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
240,N200605000,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
241,N200605555,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
242,N200605727,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
243,N200700792,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
244,N200701005,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
245,N200701131,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
246,N200701143,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
247,N200701843,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
248,N200701980,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
249,N200702163,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
250,N200702440,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
251,N200702658,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
252,N200702703,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
253,N200702732,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
254,N200702938,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
255,N200703362,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
256,N200704210,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
257,N200704463,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
258,N200704779,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
259,N200705092,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
260,N200705167,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
261,N200705208,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
262,N200705418,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
263,N200706323,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
264,N200706622,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
265,N200706627,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
266,N200800424,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
267,N200800840,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
268,N200801154,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
269,N200801252,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
270,N200801541,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
271,N200801968,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
272,N200802092,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
273,N200802103,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
274,N200802194,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
275,N200802253,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
276,N200802677,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
277,N200802981,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
278,N200803069,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
279,N200803093,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
280,N200803270,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
281,N200803440,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
282,N200804219,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
283,N200804605,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
284,N200804671,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
285,N200804686,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
286,N200804849,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
287,N200805703,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
288,N200805948,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
289,N200805994,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
290,N200806103,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
291,N200806337,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
292,N200806496,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
293,N200806716,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
294,N200900243,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
295,N200900279,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
296,N200900366,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
297,N200900380,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
298,N200901422,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
299,N200901563,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
300,N200901835,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
301,N200902024,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
302,N200902650,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
303,N200902716,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
304,N200902874,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
305,N200902975,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
306,N200903137,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
307,N200903189,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
308,N200903418,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
309,N200903552,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
310,N200903723,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
311,N200903761,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
312,N200903854,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
313,N200903897,0,0,0,0,0,0,0,0,0,0,0,0,0,6,INIT_NEW,3,Consultation
